"date","aapl","amzn","fb","goog","ibm","msft","nflx","zm"
"2003-05-20",0.317679,31.48,,,81.998085,24.629999,1.553571,
"2003-05-21",0.31875,31.75,,,82.39006,24.030001,1.513571,
"2003-05-22",0.325714,33,,,82.294456,24.16,1.613571,
"2003-05-23",0.327143,32.720001,,,81.510513,24.219999,1.58,
"2003-05-27",0.337143,34.849998,,,83.833649,24.790001,1.620714,
"2003-05-28",0.326429,34.860001,,,83.718925,24.41,1.614286,
"2003-05-29",0.323214,35.549999,,,83.518166,24.4,1.628571,
"2003-05-30",0.320536,35.889999,,,84.168259,24.610001,1.607143,
"2003-06-02",0.311607,35.400002,,,83.489487,24.639999,1.664286,
"2003-06-03",0.309107,35.23,,,80.133842,24.879999,1.704286,
"2003-06-04",0.314286,35.389999,,,80.54493,24.870001,1.742857,
"2003-06-05",0.315,35.52,,,78.298279,24.09,1.815,
"2003-06-06",0.30625,33.349998,,,76.52964,23.67,1.686429,
"2003-06-09",0.299821,33.68,,,78.393883,23.75,1.642857,
"2003-06-10",0.306786,34.07,,,78.116638,24.68,1.621429,
"2003-06-11",0.311607,34.650002,,,80.277245,24.879999,1.603571,
"2003-06-12",0.317321,35.200001,,,80.258125,24.99,1.565714,
"2003-06-13",0.311071,34.130001,,,79.110901,24.65,1.371429,
"2003-06-16",0.32625,35.84,,,80.783936,25.389999,1.553571,
"2003-06-17",0.324821,35.84,,,80.592735,25.959999,1.515,
"2003-06-18",0.341429,35.849998,,,80.975143,26.07,1.532857,
"2003-06-19",0.341786,35.5,,,80.831741,26.07,1.569286,
"2003-06-20",0.342857,35.040001,,,81.185471,26.33,1.55,
"2003-06-23",0.340357,35.580002,,,79.521988,25.780001,1.535714,
"2003-06-24",0.335357,35.400002,,,79.952202,25.700001,1.632143,
"2003-06-25",0.340893,35.389999,,,78.862335,25.26,1.651429,
"2003-06-26",0.344464,36.720001,,,80.640533,25.75,1.777143,
"2003-06-27",0.334464,36.299999,,,79.751434,25.629999,1.778571,
"2003-06-30",0.340357,36.32,,,78.871895,25.639999,1.825,
"2003-07-01",0.340893,37.25,,,79.913956,26.15,1.767857,
"2003-07-02",0.344107,37.849998,,,81.013382,26.879999,1.94,
"2003-07-03",0.341607,37.919998,,,80.258125,26.5,1.982143,
"2003-07-07",0.354821,39.049999,,,82.304016,27.42,1.914286,
"2003-07-08",0.364286,40.509998,,,82.456978,27.700001,1.959286,
"2003-07-09",0.355179,40.5,,,81.711281,27.469999,1.968571,
"2003-07-10",0.349643,38.25,,,80.33461,26.91,1.922143,
"2003-07-11",0.354464,37.650002,,,81.156792,27.309999,1.892143,
"2003-07-14",0.355357,39.27,,,81.663483,27.4,2.01,
"2003-07-15",0.350179,38.43,,,82.638626,27.27,1.884286,
"2003-07-16",0.354821,37.68,,,82.92543,27.52,1.82,
"2003-07-17",0.373214,36.32,,,79.66539,26.690001,1.805714,
"2003-07-18",0.3725,34.98,,,80.038239,26.889999,1.725,
"2003-07-21",0.368036,35.330002,,,78.871895,26.040001,1.680714,
"2003-07-22",0.371429,34.869999,,,78.250481,26.379999,1.764286,
"2003-07-23",0.37125,40.110001,,,78.680687,26.450001,1.905,
"2003-07-24",0.36625,41.310001,,,77.92543,26,1.885714,
"2003-07-25",0.384643,41.599998,,,79.875717,26.889999,1.93,
"2003-07-28",0.374821,42.080002,,,78.910133,26.610001,1.901429,
"2003-07-29",0.37,41.389999,,,78.202675,26.469999,1.906429,
"2003-07-30",0.362143,40.66,,,77.39962,26.23,1.853571,
"2003-07-31",0.376429,41.639999,,,77.676865,26.41,1.871429,
"2003-08-01",0.370179,40.029999,,,77.695984,26.17,1.782143,
"2003-08-04",0.37875,39.650002,,,77.562141,26.18,1.782143,
"2003-08-05",0.363929,38.669998,,,76.338432,25.66,1.736429,
"2003-08-06",0.350536,38.939999,,,76.242828,25.65,1.668571,
"2003-08-07",0.355893,39.009998,,,77.141495,25.709999,1.649286,
"2003-08-08",0.350714,39.150002,,,77.323135,25.58,1.677857,
"2003-08-11",0.351071,38.93,,,77.456978,25.610001,1.772857,
"2003-08-12",0.351786,39.849998,,,77.92543,25.73,1.776429,
"2003-08-13",0.360357,40.209999,,,77.629066,25.6,1.73,
"2003-08-14",0.356607,40.299999,,,77.973228,25.629999,1.781429,
"2003-08-15",0.351964,40.099998,,,78.193115,25.540001,1.785,
"2003-08-18",0.363214,43.02,,,79.847038,25.700001,1.775,
"2003-08-19",0.362857,43.57,,,79.206497,26.620001,1.845714,
"2003-08-20",0.375179,43.759998,,,79.397705,26.450001,1.98,
"2003-08-21",0.387143,45.700001,,,79.206497,26.24,2.06,
"2003-08-22",0.372857,45.220001,,,79.32122,26.219999,2.057143,
"2003-08-25",0.3725,45.849998,,,78.355644,26.5,2.005,
"2003-08-26",0.375893,45.93,,,78.871895,26.57,2.127857,
"2003-08-27",0.383571,45.880001,,,78.393883,26.42,2.312143,
"2003-08-28",0.39625,45.939999,,,78.298279,26.51,2.26,
"2003-08-29",0.40375,46.32,,,78.403442,26.52,2.380714,
"2003-09-02",0.408036,47.330002,,,81.988525,27.26,2.403571,
"2003-09-03",0.409821,46.189999,,,82.533463,28.299999,2.378571,
"2003-09-04",0.407679,47.290001,,,84.043976,28.43,2.392143,
"2003-09-05",0.401786,46.52,,,83.126198,28.379999,2.467857,
"2003-09-08",0.406071,47.279999,,,85.181641,28.84,2.48,
"2003-09-09",0.399464,46.68,,,85.487572,28.370001,2.536429,
"2003-09-10",0.396071,46.220001,,,83.977058,27.549999,2.422143,
"2003-09-11",0.402857,45.189999,,,84.053535,27.84,2.347857,
"2003-09-12",0.4125,45.68,,,84.799232,28.34,2.469286,
"2003-09-15",0.396607,45.509998,,,84.598473,28.360001,2.536429,
"2003-09-16",0.399286,46.240002,,,86.319313,28.9,2.564286,
"2003-09-17",0.395,46.16,,,86.644356,28.5,2.553571,
"2003-09-18",0.408571,47.889999,,,87.954109,29.5,2.61,
"2003-09-19",0.403214,47.580002,,,89.177818,29.959999,2.642857,
"2003-09-22",0.394286,47.470001,,,87.370934,29.07,2.770714,
"2003-09-23",0.400536,50.439999,,,87.323135,29.6,2.795,
"2003-09-24",0.380714,49.610001,,,85.468452,28.459999,2.714286,
"2003-09-25",0.364821,50.049999,,,85.478012,28.24,2.486429,
"2003-09-26",0.369464,48.560001,,,85.133842,28.190001,2.392143,
"2003-09-29",0.380357,49.860001,,,85.516251,28.83,2.391429,
"2003-09-30",0.37,48.43,,,84.445503,27.799999,2.397143,
"2003-10-01",0.37125,49.119999,,,86.376671,28.52,2.465,
"2003-10-02",0.367321,50.09,,,86.118546,28.5,2.926429,
"2003-10-03",0.387321,52.889999,,,86.653923,29.08,2.867857,
"2003-10-06",0.398036,54.150002,,,87.170174,29.190001,2.954286,
"2003-10-07",0.414643,54.91,,,87.667305,29.139999,3.146429,
"2003-10-08",0.411786,55.700001,,,88.585083,28.82,3.071429,
"2003-10-09",0.41875,57.860001,,,88.384323,28.940001,3.076429,
"2003-10-10",0.422857,58.060001,,,88.594643,28.91,3.189286,
"2003-10-13",0.434821,58.299999,,,89.101341,28.780001,3.345,
"2003-10-14",0.438393,59.91,,,88.642448,28.68,3.372857,
"2003-10-15",0.443214,58.549999,,,88.661568,29.07,3.192857,
"2003-10-16",0.415179,59.91,,,85.353729,29.23,3.703571,
"2003-10-17",0.40625,59.689999,,,85.305923,28.93,3.723571,
"2003-10-20",0.414643,59.59,,,85.086044,29.35,3.91,
"2003-10-21",0.413929,59.349998,,,85.019119,29.35,3.892857,
"2003-10-22",0.406429,54.029999,,,84.569794,28.889999,3.746429,
"2003-10-23",0.410536,54.32,,,84.273422,28.91,3.723571,
"2003-10-24",0.403571,54.509998,,,84.531548,26.610001,3.713571,
"2003-10-27",0.403571,54.82,,,84.627151,26.91,3.839286,
"2003-10-28",0.423571,56.73,,,85.946465,27.200001,4.034286,
"2003-10-29",0.423036,56.689999,,,85.411087,26.74,4.218571,
"2003-10-30",0.412321,55.830002,,,85.200768,26.120001,4.165,
"2003-10-31",0.40875,54.43,,,85.54493,26.139999,4.092857,
"2003-11-03",0.413393,56.740002,,,85.736137,26.68,4.175,
"2003-11-04",0.409107,56.860001,,,85.219887,26.07,4.257143,
"2003-11-05",0.41125,56.740002,,,84.598473,26.1,4.194286,
"2003-11-06",0.412857,54.990002,,,85.411087,26.23,3.630714,
"2003-11-07",0.401786,54.310001,,,84.378586,26.1,3.348571,
"2003-11-10",0.391071,51.98,,,85.994263,26,3.328571,
"2003-11-11",0.384643,52.23,,,85.430206,25.799999,3.359286,
"2003-11-12",0.39875,54.130001,,,86.701721,25.98,3.588571,
"2003-11-13",0.400357,54.799999,,,87.084129,25.690001,3.464286,
"2003-11-14",0.383214,52.450001,,,86.281075,25.5,3.340714,
"2003-11-17",0.377321,50.360001,,,85.850861,25.15,3.19,
"2003-11-18",0.364464,48.5,,,85.038239,25.15,3.326429,
"2003-11-19",0.364643,49.529999,,,85.468452,25.35,3.317143,
"2003-11-20",0.363929,48.849998,,,84.502869,25.1,3.254286,
"2003-11-21",0.362143,48.580002,,,84.732315,25.110001,3.260714,
"2003-11-24",0.377679,51.330002,,,85.717018,25.73,3.342857,
"2003-11-25",0.369286,52.470001,,,85.497131,25.4,3.429286,
"2003-11-26",0.37,52.959999,,,85.956024,25.450001,3.450714,
"2003-11-28",0.373393,53.970001,,,86.558319,25.709999,3.5,
"2003-12-01",0.387679,54.650002,,,87.007645,25.84,3.621429,
"2003-12-02",0.384643,53.93,,,86.759079,25.66,3.635714,
"2003-12-03",0.375536,51.509998,,,86.328873,25.67,3.555,
"2003-12-04",0.377679,51.799999,,,87.39962,26.200001,3.431429,
"2003-12-05",0.372321,51.560001,,,86.653923,25.98,3.390714,
"2003-12-08",0.375893,51.080002,,,87.189293,26.24,3.372143,
"2003-12-09",0.365179,49.34,,,86.644356,26.379999,3.245714,
"2003-12-10",0.363929,49.200001,,,87.695984,26.59,3.217857,
"2003-12-11",0.37875,50.799999,,,88.336517,26.610001,3.388571,
"2003-12-12",0.373036,50.990002,,,88.632889,26.65,3.343571,
"2003-12-15",0.360179,50.41,,,88.059273,26.74,3.237143,
"2003-12-16",0.359286,49.5,,,89.847038,27.059999,3.2,
"2003-12-17",0.355,47.580002,,,89.292542,27.040001,3.606429,
"2003-12-18",0.357857,48.75,,,88.652008,27.4,3.655,
"2003-12-19",0.351786,49.240002,,,89.043976,27.360001,3.647857,
"2003-12-22",0.354464,49.889999,,,89.282982,27.18,3.712143,
"2003-12-23",0.35375,52.48,,,88.709366,27.15,3.919286,
"2003-12-24",0.364464,53.32,,,88.212234,27.040001,4.07,
"2003-12-26",0.371071,53.470001,,,88.814529,27.209999,4.157143,
"2003-12-29",0.377679,53.470001,,,89.407265,27.459999,4.165,
"2003-12-30",0.38,52.830002,,,88.556404,27.52,4.056429,
"2003-12-31",0.381607,52.619999,,,88.60421,27.370001,3.906429,
"2004-01-02",0.38,51.900002,,,87.523903,27.450001,3.916429,
"2004-01-05",0.395893,53.27,,,88.957932,28.139999,3.992857,
"2004-01-06",0.394464,53.029999,,,88.967499,28.24,4.257857,
"2004-01-07",0.403393,51.900002,,,88.699806,28.209999,4.445714,
"2004-01-08",0.417143,50.240002,,,88.948372,28.16,4.432857,
"2004-01-09",0.410714,51.59,,,87.198853,27.66,4.428571,
"2004-01-12",0.42375,52.950001,,,87.523903,27.57,4.575,
"2004-01-13",0.430714,54.91,,,85.755257,27.43,4.665,
"2004-01-14",0.432143,55.799999,,,86.338432,27.700001,4.65,
"2004-01-15",0.408036,56.18,,,89.885277,27.540001,4.627857,
"2004-01-16",0.405714,55.720001,,,91.128105,27.809999,4.682857,
"2004-01-20",0.405893,56.610001,,,92.829826,28.1,4.839286,
"2004-01-21",0.40375,56.200001,,,93.403442,28.299999,4.7,
"2004-01-22",0.396071,57.18,,,93.221794,28.01,5.547143,
"2004-01-23",0.402857,57.110001,,,93.594643,28.48,5.535714,
"2004-01-26",0.410893,57.029999,,,95.458893,28.799999,5.447143,
"2004-01-27",0.411964,55.740002,,,94.45507,28.25,5.370714,
"2004-01-28",0.402143,51.959999,,,93.097511,27.709999,5.135714,
"2004-01-29",0.405,49.220001,,,93.699806,27.91,5.053571,
"2004-01-30",0.402857,50.400002,,,94.866158,27.65,5.243571,
"2004-02-02",0.398571,48.27,,,95.019119,27.4,5.195,
"2004-02-03",0.3975,44.939999,,,95.602295,27.290001,5.135714,
"2004-02-04",0.389107,45.389999,,,95.783936,27.01,4.975,
"2004-02-05",0.400357,46.040001,,,94.512428,26.959999,5.225714,
"2004-02-06",0.405536,46.349998,,,94.588913,27.08,5.473571,
"2004-02-09",0.404821,45.860001,,,94.598473,26.9,5.468571,
"2004-02-10",0.410357,45.59,,,95.229446,27.02,5.2,
"2004-02-11",0.425,47.139999,,,95.564056,27.15,5.14,
"2004-02-12",0.42375,47.060001,,,94.933075,26.950001,5.328571,
"2004-02-13",0.410714,46.380001,,,95.32505,26.59,5.077143,
"2004-02-17",0.413571,45.529999,,,95,26.99,5.04,
"2004-02-18",0.415357,44.869999,,,94.091782,26.77,5.034286,
"2004-02-19",0.40125,44.650002,,,93.499046,26.459999,4.878571,
"2004-02-20",0.4,45.169998,,,93.030594,26.57,5.054286,
"2004-02-23",0.39625,43.970001,,,91.73996,26.610001,5.002857,
"2004-02-24",0.399286,42.32,,,92.533463,26.879999,4.457143,
"2004-02-25",0.407321,42.939999,,,92.294456,26.700001,4.444286,
"2004-02-26",0.411429,43.650002,,,92.533463,26.5,4.8,
"2004-02-27",0.427143,43.009998,,,92.25621,26.530001,4.914286,
"2004-03-01",0.428929,42.970001,,,92.772469,26.700001,4.964286,
"2004-03-02",0.425179,42.009998,,,92.562141,26.389999,4.922857,
"2004-03-03",0.427143,43.169998,,,92.581261,26.370001,4.717143,
"2004-03-04",0.449286,44.389999,,,92.151054,26.370001,4.668571,
"2004-03-05",0.4775,44.09,,,92.208412,26.35,4.752857,
"2004-03-08",0.464286,43.5,,,90.430206,25.83,4.568571,
"2004-03-09",0.483929,42.709999,,,90.372849,25.719999,4.45,
"2004-03-10",0.494286,41.549999,,,88.967499,25.370001,4.372857,
"2004-03-11",0.484821,41.279999,,,87.198853,25.09,4.288571,
"2004-03-12",0.492143,42.439999,,,89.196938,25.379999,4.395714,
"2004-03-15",0.472321,41.080002,,,87.782028,25.16,4.221429,
"2004-03-16",0.461071,42.130001,,,88.384323,25.18,4.15,
"2004-03-17",0.467679,42.799999,,,89.282982,25.129999,4.36,
"2004-03-18",0.458393,43.009998,,,88.766731,24.889999,4.414286,
"2004-03-19",0.461786,42.799999,,,87.59082,24.629999,4.39,
"2004-03-22",0.461786,40.849998,,,87.017204,24.5,4.178571,
"2004-03-23",0.451607,40.23,,,87.304016,24.15,4.071429,
"2004-03-24",0.455357,39.630001,,,87.734222,24.41,4.047143,
"2004-03-25",0.479821,41.990002,,,88.326958,25.190001,4.228571,
"2004-03-26",0.482857,41.700001,,,88.690247,25.030001,4.138571,
"2004-03-29",0.498393,42.759998,,,88.60421,25.309999,4.77,
"2004-03-30",0.498571,43.799999,,,88.26004,25.200001,4.91,
"2004-03-31",0.482857,43.279999,,,87.801147,24.93,4.874286,
"2004-04-01",0.484107,44.740002,,,88.307838,25.08,5.051429,
"2004-04-02",0.491071,46.09,,,90.057358,25.85,5.025714,
"2004-04-05",0.505714,46.959999,,,90.038239,25.950001,5.1,
"2004-04-06",0.496964,46.439999,,,89.579353,25.799999,5.085714,
"2004-04-07",0.487679,45.849998,,,88.986618,25.59,5.09,
"2004-04-08",0.491607,48.099998,,,89.024857,25.48,5.378571,
"2004-04-12",0.500714,47.959999,,,89.617592,25.610001,5.387143,
"2004-04-13",0.480893,46.580002,,,88.948372,25.450001,5.227143,
"2004-04-14",0.475714,46.790001,,,89.579353,25.51,5.214286,
"2004-04-15",0.523214,46.990002,,,89.340347,25.219999,5.288571,
"2004-04-16",0.521071,45.5,,,88.221794,25.16,4.392857,
"2004-04-19",0.50625,47.110001,,,87.896751,25.530001,4.378571,
"2004-04-20",0.495179,45.200001,,,86.663483,25.33,4.157143,
"2004-04-21",0.495179,45.720001,,,87.246651,25.450001,4.144286,
"2004-04-22",0.496071,48.860001,,,86.749519,25.950001,4.254286,
"2004-04-23",0.494643,46.290001,,,87.265778,27.540001,4.23,
"2004-04-26",0.484464,47.25,,,86.453156,27.24,4.087143,
"2004-04-27",0.481071,48,,,87.103249,27.219999,4.005714,
"2004-04-28",0.472321,46.970001,,,86.434036,26.559999,3.954286,
"2004-04-29",0.478036,46.189999,,,85.162521,26.48,3.721429,
"2004-04-30",0.460357,43.599998,,,84.292542,26.129999,3.622857,
"2004-05-03",0.465536,44.41,,,84.149139,26.35,3.842857,
"2004-05-04",0.466786,43.950001,,,85.086044,26.33,3.852857,
"2004-05-05",0.475893,44.259998,,,85.047798,26.299999,4.112857,
"2004-05-06",0.474643,43.139999,,,84.47419,26.120001,4.03,
"2004-05-07",0.47625,41.900002,,,84.311661,25.780001,3.905714,
"2004-05-10",0.469286,41.259998,,,83.059273,25.93,3.855714,
"2004-05-11",0.484643,42.700001,,,83.298279,25.940001,4.2,
"2004-05-12",0.4875,43.02,,,82.992355,25.940001,4.215714,
"2004-05-13",0.485536,43.610001,,,83.355644,26.1,4.384286,
"2004-05-14",0.483214,43.049999,,,82.60994,25.860001,4.391429,
"2004-05-17",0.475714,42.080002,,,81.768639,25.540001,4.357143,
"2004-05-18",0.483214,41.990002,,,82.275337,25.83,4.428571,
"2004-05-19",0.472679,41.689999,,,83.221794,25.620001,4.478571,
"2004-05-20",0.476964,40.98,,,83.575523,25.73,4.42,
"2004-05-21",0.484107,41.169998,,,83.298279,25.889999,4.465714,
"2004-05-24",0.488214,41.630001,,,83.2696,25.76,4.564286,
"2004-05-25",0.507321,43.619999,,,84.799232,26.1,4.585714,
"2004-05-26",0.509107,44.689999,,,84.46463,26.139999,4.648571,
"2004-05-27",0.503036,47.619999,,,84.694077,26.190001,4.742857,
"2004-05-28",0.501071,48.5,,,84.694077,26.23,4.702857,
"2004-06-01",0.501071,50.23,,,84.244743,26.110001,4.657143,
"2004-06-02",0.516429,50.349998,,,84.110901,26.129999,4.638571,
"2004-06-03",0.507143,49.400002,,,83.508606,25.889999,4.45,
"2004-06-04",0.513929,50.950001,,,83.709366,25.950001,4.485714,
"2004-06-07",0.532321,51.759998,,,84.741875,26.43,4.585714,
"2004-06-08",0.541964,51.939999,,,86.080307,26.6,4.572857,
"2004-06-09",0.539286,50.240002,,,86.128105,26.469999,4.471429,
"2004-06-10",0.548929,49.939999,,,86.481834,26.77,4.455714,
"2004-06-14",0.537857,49.25,,,86.108986,26.9,4.221429,
"2004-06-15",0.548036,50.110001,,,86.558319,27.41,4.247143,
"2004-06-16",0.584643,50.57,,,86.405357,27.32,4.32,
"2004-06-17",0.585893,49.77,,,86.462715,27.77,4.26,
"2004-06-18",0.587679,49.599998,,,86.099426,28.35,4.221429,
"2004-06-21",0.577321,49.77,,,85.554497,28.35,4.131429,
"2004-06-22",0.589286,49,,,86.061188,28.290001,4.141429,
"2004-06-23",0.601786,50.810001,,,86.797325,28.299999,4.384286,
"2004-06-24",0.5925,51.02,,,86.032501,28.389999,4.441429,
"2004-06-25",0.601786,51.799999,,,85.611855,28.57,4.57,
"2004-06-28",0.580179,53.389999,,,84.808792,28.280001,4.857143,
"2004-06-29",0.580357,53.709999,,,84.407265,28.5,4.882857,
"2004-06-30",0.581071,54.400002,,,84.273422,28.559999,5.142857,
"2004-07-01",0.576786,52.560001,,,83.652008,28.629999,5.135714,
"2004-07-02",0.555,52.59,,,83.212234,28.57,4.615714,
"2004-07-06",0.552679,51.240002,,,81.931168,28.02,4.788571,
"2004-07-07",0.542679,51,,,81.596558,28.1,4.764286,
"2004-07-08",0.538214,49.5,,,79.971321,27.639999,4.558571,
"2004-07-09",0.53625,48.32,,,80.200768,27.860001,4.775714,
"2004-07-12",0.520357,49.049999,,,80.401527,27.889999,4.654286,
"2004-07-13",0.521786,49.599998,,,81.500954,27.6,4.548571,
"2004-07-14",0.528214,49.5,,,80.430206,28.129999,4.58,
"2004-07-15",0.588036,48.669998,,,80.32505,27.870001,4.571429,
"2004-07-16",0.575,47.099998,,,80.573616,27.48,3.288571,
"2004-07-19",0.570893,46.02,,,81.548759,27.950001,2.881429,
"2004-07-20",0.575,46.990002,,,82.562141,28.32,3.08,
"2004-07-21",0.564643,44.759998,,,81.548759,28.860001,2.857143,
"2004-07-22",0.565714,45.82,,,82.275337,29,2.891429,
"2004-07-23",0.548214,39.98,,,81.118546,28.030001,2.895714,
"2004-07-26",0.558214,38.779999,,,81.347992,28.66,2.722857,
"2004-07-27",0.579107,39.110001,,,82.103249,28.440001,2.908571,
"2004-07-28",0.57625,37.970001,,,82.07457,28.58,2.89,
"2004-07-29",0.582857,38.580002,,,82.954109,28.48,2.9,
"2004-07-30",0.5775,38.919998,,,83.240921,28.49,2.928571,
"2004-08-02",0.563929,38.299999,,,82.877632,28.52,2.88,
"2004-08-03",0.55875,37.610001,,,81.940727,28.07,2.75,
"2004-08-04",0.567679,37.119999,,,82.189293,28.059999,2.504286,
"2004-08-05",0.560536,35.610001,,,81.443596,27.530001,2.442857,
"2004-08-06",0.531786,35.490002,,,79.808792,27.139999,2.415714,
"2004-08-09",0.541071,35.32,,,79.875717,27.18,2.345714,
"2004-08-10",0.562857,37.099998,,,81.252388,27.719999,2.448571,
"2004-08-11",0.55375,36.560001,,,80.00956,27.41,2.301429,
"2004-08-12",0.542321,36.290001,,,78.594643,26.879999,2.197143,
"2004-08-13",0.550714,36.130001,,,80.219887,27.02,2.14,
"2004-08-16",0.549643,37.950001,,,80.32505,27.09,2.197143,
"2004-08-17",0.55125,38.23,,,80.34417,27.049999,2.224286,
"2004-08-18",0.566786,39.360001,,,81.38623,27.459999,2.248571,
"2004-08-19",0.548393,38.630001,,49.982655,81.156792,27.120001,2.264286,
"2004-08-20",0.55,39.509998,,53.95277,81.500954,27.200001,2.262857,
"2004-08-23",0.555,39.450001,,54.495735,80.927345,27.24,2.272857,
"2004-08-24",0.570536,39.049999,,52.239197,80.984703,27.24,2.208571,
"2004-08-25",0.590179,40.299999,,52.802086,81.328873,27.549999,2.238571,
"2004-08-26",0.618929,40.189999,,53.753517,80.965584,27.440001,2.177143,
"2004-08-27",0.613393,39.900002,,52.876804,81.20459,27.459999,2.164286,
"2004-08-30",0.609286,38.310001,,50.814533,80.688339,27.299999,2.064286,
"2004-08-31",0.615893,38.139999,,50.993862,80.965584,27.299999,1.992857,
"2004-09-01",0.640357,38.240002,,49.93782,80.516251,27.389999,2.038571,
"2004-09-02",0.636786,39.18,,50.565468,80.850861,27.620001,2.121429,
"2004-09-03",0.629107,38.740002,,49.818268,80.67878,27.110001,2.051429,
"2004-09-07",0.638571,38.509998,,50.600338,81.233269,27.360001,2.201429,
"2004-09-08",0.649107,38.009998,,50.958992,82.084129,27.26,2.152857,
"2004-09-09",0.6375,38.07,,50.963974,82.638626,27.280001,2.154286,
"2004-09-10",0.640536,38.57,,52.468334,82.94455,27.49,2.134286,
"2004-09-13",0.635536,40.009998,,53.549286,82.686424,27.25,2.26,
"2004-09-14",0.63375,42.669998,,55.536835,82.906311,27.440001,2.331429,
"2004-09-15",0.628571,42.209999,,55.790882,82.571701,27.190001,2.271429,
"2004-09-16",0.649107,42.57,,56.772205,82.332695,27.26,2.441429,
"2004-09-17",0.663214,42.959999,,58.525631,81.969406,27.51,2.427143,
"2004-09-20",0.673393,43.27,,59.457142,81.931168,27.51,2.537143,
"2004-09-21",0.67875,43.290001,,58.699978,81.950287,27.26,2.501429,
"2004-09-22",0.659286,41.380001,,58.968971,80.602295,27.120001,2.407143,
"2004-09-23",0.665536,41.830002,,60.184414,80.191208,27.35,2.4,
"2004-09-24",0.665893,40.939999,,59.691261,80.717018,27.290001,2.378571,
"2004-09-27",0.670179,39.93,,58.909195,80.458893,27.190001,2.334286,
"2004-09-28",0.679286,39.43,,63.193138,80.764816,27.27,2.341429,
"2004-09-29",0.690714,40.84,,65.295258,81.242828,27.58,2.34,
"2004-09-30",0.691964,40.860001,,64.558022,81.969406,27.65,2.202857,
"2004-10-01",0.690536,40.470001,,66.042458,82.906311,28.25,2.332857,
"2004-10-04",0.692679,41.009998,,67.277824,83.326958,28.120001,2.464286,
"2004-10-05",0.703036,40.959999,,68.926643,83.479927,28.379999,2.578571,
"2004-10-06",0.725714,41.360001,,68.284058,84.168259,28.530001,2.564286,
"2004-10-07",0.7075,41.150002,,69.165749,83.575523,28.17,2.505714,
"2004-10-08",0.6975,40,,68.607841,82.896751,27.99,2.394286,
"2004-10-11",0.689107,40.150002,,67.377457,82.820267,28.059999,2.49,
"2004-10-12",0.68375,40.220001,,68.443459,82.217972,28.030001,2.468571,
"2004-10-13",0.709821,39.98,,70.18692,81.242828,28.030001,2.478571,
"2004-10-14",0.803214,39.099998,,70.734871,81.051628,27.799999,2.49,
"2004-10-15",0.8125,38.549999,,71.785927,81.118546,27.99,1.471429,
"2004-10-18",0.852679,39.27,,74.301498,82.141495,28.41,1.41,
"2004-10-19",0.846786,38.330002,,73.693779,85.439774,28.18,1.418571,
"2004-10-20",0.847679,38.349998,,69.982689,84.913956,28.700001,1.442857,
"2004-10-21",0.856071,39.470001,,74.411087,84.225624,28.559999,1.438571,
"2004-10-22",0.846607,34.599998,,85.893051,83.546844,27.74,1.4,
"2004-10-25",0.849107,33.970001,,93.350098,84.541107,27.629999,1.427143,
"2004-10-26",0.856607,33.830002,,90.560555,85.086044,27.9,1.372857,
"2004-10-27",0.898214,34.23,,92.637772,86.042068,28.15,1.382857,
"2004-10-28",0.931964,34.450001,,96.289085,85.564056,28.01,1.37,
"2004-10-29",0.935714,34.130001,,94.96405,85.803062,27.969999,1.352857,
"2004-11-01",0.936607,35.099998,,97.648987,86.147224,28.08,1.347143,
"2004-11-02",0.955357,36.240002,,97.071152,86.491394,28.24,1.415714,
"2004-11-03",0.987679,35.919998,,95.477127,87.189293,28.469999,1.445714,
"2004-11-04",0.972321,36.91,,92.005142,88.317398,29,1.51,
"2004-11-05",0.977143,36.560001,,84.358803,89.177818,29.309999,1.56,
"2004-11-08",0.971071,37.32,,85.952827,89.263863,29.280001,1.551429,
"2004-11-09",0.965179,37.400002,,84.035019,89.263863,29.77,1.522857,
"2004-11-10",0.977679,38.09,,83.616585,89.493309,29.73,1.482857,
"2004-11-11",0.9875,38.830002,,91.168282,90.621414,29.98,1.535714,
"2004-11-12",0.991071,40.459999,,90.660187,91.128105,29.969999,1.551429,
"2004-11-15",0.986429,40.889999,,92.089828,91.701721,27.389999,1.604286,
"2004-11-16",0.981071,40.07,,85.947845,90.717018,27.120001,1.545714,
"2004-11-17",0.980357,39.900002,,85.927917,91.261948,27.17,1.494286,
"2004-11-18",0.989107,40.369999,,83.457184,90.917786,27.07,1.702857,
"2004-11-19",0.985179,38.549999,,84.383713,90.296364,26.860001,1.607143,
"2004-11-22",1.095536,38.049999,,82.241737,90.927345,26.65,1.615714,
"2004-11-23",1.094107,38.310001,,83.44722,91.089867,26.530001,1.564286,
"2004-11-24",1.14375,38.75,,87.053703,91.261948,26.639999,1.622857,
"2004-11-26",1.152679,39.09,,89.360054,90.554497,26.6,1.621429,
"2004-11-29",1.222143,38.939999,,90.186958,91.300194,26.77,1.631429,
"2004-11-30",1.197321,39.68,,90.650223,90.095604,26.809999,1.625714,
"2004-12-01",1.210536,39.98,,89.64399,91.663483,27.25,1.607143,
"2004-12-02",1.164464,40.169998,,89.365036,91.548759,27.09,1.621429,
"2004-12-03",1.119286,40.09,,89.863174,92.810707,27.23,1.614286,
"2004-12-06",1.174643,39.490002,,87.815842,93.374763,27.33,1.6,
